運行日,運行ID1,トリップ番号,トリップの起点時刻,起点の道路種別コード,経度_origin,緯度_origin,トリップの終点時刻,終点の道路種別コード,経度_destination,緯度_destination,自動車の用途,edge_id_origin,edge_id_destination,rou_id
20211003,10132,5,20211003134322,0,139.8776727,35.8013945,20211003140000,0,139.7001433,35.9279052,2,465290731N,529143487N,20211003_10132_5
20211003,10288,2,20211003112508,0,139.7005333,35.9277753,20211003113336,1,139.760652,35.8011236,1,370268754N,308934664N,20211003_10288_2
20211003,10318,1,20211003104038,0,139.7004464,35.8467144,20211003110934,2,139.791314,35.9390635,4,2550132181N,cluster_1377320290_8077130470N,20211003_10318_1
20211003,10393,1,20211003113614,2,139.7726001,35.8415571,20211003113614,2,139.7726001,35.8415571,3,4765644037N,4765644037N,20211003_10393_1
20211003,10393,2,20211003114936,2,139.7618709,35.8496753,20211003122124,2,139.7481016,35.8620435,3,2515879603N,5899136696N,20211003_10393_2
20211003,10393,3,20211003123415,2,139.8235853,35.8502174,20211003124109,3,139.8563331,35.842599,3,1517784933N,944842820N,20211003_10393_3
20211003,10393,4,20211003193903,2,139.7134263,35.8153687,20211003195937,2,139.7782297,35.8340787,3,1168290845N,cluster_460087015_8260956663N,20211003_10393_4
20211003,10445,1,20211003091148,2,139.70093,35.88437,20211003091943,0,139.70055,35.92752,2,2392510568N,529143487N,20211003_10445_1
20211003,10524,2,20211003043303,2,139.8807723,35.8078536,20211003045822,2,139.7831168,35.8968601,1,cluster_11273412874_1295745001N,cluster_10048680994_6908627912N,20211003_10524_2
20211003,10524,3,20211003225135,2,139.7831272,35.8924508,20211003225345,2,139.7832679,35.8829622,1,1377345490N,1377345017N,20211003_10524_3
20211003,10524,4,20211003230533,2,139.7844874,35.8883514,20211003230758,2,139.7830868,35.8969101,1,1377345243N,cluster_10048680994_6908627912N,20211003_10524_4
20211003,10576,1,20211003215917,0,139.8988283,35.8774441,20211003220734,1,139.8284364,35.8009051,0,5478033280N,559436170N,20211003_10576_1
20211003,10587,1,20211003082444,2,139.8295095,35.9783792,20211003083046,2,139.8102111,35.9878177,3,cluster_1346849982_4691778232N,1340743406N,20211003_10587_1
20211003,10587,2,20211003083624,2,139.7986621,35.9897572,20211003084019,2,139.7744439,35.9991259,3,1340741840N,1341042518N,20211003_10587_2
20211003,10587,3,20211003092749,2,139.7743039,35.9996558,20211003093109,2,139.7920826,35.9921469,3,1341042518N,2738672469N,20211003_10587_3
20211003,10587,4,20211003095206,2,139.7969622,35.9927769,20211003100105,2,139.8294795,35.979549,3,1340783121N,4691778225N,20211003_10587_4
20211003,10599,1,20211003071522,2,139.8992284,35.882763,20211003073052,1,139.8281264,35.8003352,3,1503594925N,559436170N,20211003_10599_1
20211003,10599,2,20211003174023,1,139.8279164,35.8002152,20211003174233,1,139.8475945,35.8168927,3,559436170N,11122648165N,20211003_10599_2
20211003,10656,2,20211003112551,0,139.7013563,35.8468643,20211003120156,2,139.8267844,35.8781039,4,2550132181N,cluster_11011396932_6966481275N,20211003_10656_2
20211003,10656,3,20211003162823,2,139.8120154,35.8839828,20211003170830,2,139.7019425,35.9426334,4,1377378674N,1343282355N,20211003_10656_3
20211003,10664,1,20211003111441,0,139.89989,35.87801,20211003112200,1,139.82803,35.80021,1,5478033280N,559436170N,20211003_10664_1
20211003,10765,3,20211003140357,0,139.8995083,35.877804,20211003141522,0,139.8286264,35.8011851,3,5478033280N,559436170N,20211003_10765_3
20211003,10769,1,20211003084347,2,139.7003164,35.8467144,20211003085721,2,139.7810587,35.8608551,4,7204829785N,cluster_6322608855_6322608856N,20211003_10769_1
20211003,10769,2,20211003172208,2,139.7732095,35.8613847,20211003173314,2,139.714695,35.8491143,4,1184411928N,2389098395N,20211003_10769_2
20211003,10843,1,20211003071726,1,139.8281164,35.8005452,20211003072550,0,139.8996183,35.878024,1,559436170N,5478033279N,20211003_10843_1
20211003,10843,3,20211003174144,0,139.8993483,35.877694,20211003175739,1,139.8283164,35.8006451,1,5478033280N,559436170N,20211003_10843_3
20211003,11220,1,20211003094244,2,139.7779858,35.9197069,20211003094703,2,139.7918039,35.9406031,4,1381376428N,cluster_9144691931_9144691932N,20211003_11220_1
20211003,11220,2,20211003210904,2,139.7925325,35.9995461,20211003212002,2,139.7921039,35.941183,4,10784499817N,cluster_9144691929_9144691933N,20211003_11220_2
20211003,11553,27,20211003091143,0,139.760812,35.8000038,20211003091604,1,139.7354031,35.8524442,3,308934664N,309601745N,20211003_11553_27
20211003,11553,28,20211003091722,0,139.7344524,35.8739117,20211003091730,0,139.7336224,35.8756515,3,309354649N,309354649N,20211003_11553_28
20211003,11553,29,20211003091734,2,139.7364629,35.8539241,20211003091734,2,139.7364629,35.8539241,3,563301983N,J104N,20211003_11553_29
20211003,11553,30,20211003091739,0,139.7323925,35.8772013,20211003091825,0,139.7235328,35.8879898,3,309354649N,263988757N,20211003_11553_30
20211003,11553,31,20211003091902,0,139.7191128,35.8944691,20211003092059,0,139.7040231,35.9215962,3,1864766562N,4248960562N,20211003_11553_31
20211003,11553,32,20211003092102,2,139.7352331,35.8524442,20211003092102,2,139.7352331,35.8524442,3,2353077611N,2353077611N,20211003_11553_32
20211003,11553,33,20211003092106,0,139.7033331,35.923346,20211003092119,0,139.7013132,35.9266754,3,4248960561N,529143487N,20211003_11553_33
20211003,11553,34,20211003092219,1,139.7337433,35.8505344,20211003092219,1,139.7337433,35.8505344,3,263988694N,263988694N,20211003_11553_34
20211003,11553,36,20211003092312,1,139.736123,35.8520943,20211003092312,1,139.736123,35.8520943,3,309601745N,309601745N,20211003_11553_36
20211003,11553,38,20211003092400,1,139.7384529,35.8504245,20211003092400,1,139.7384529,35.8504245,3,206411410N,7237224261N,20211003_11553_38
20211003,11553,65,20211003205710,0,139.8988483,35.8774541,20211003210353,0,139.8287363,35.801355,3,5478033280N,559436170N,20211003_11553_65
20211003,11559,1,20211003054439,2,139.8282264,35.8007651,20211003055309,0,139.8994083,35.877904,0,1417200527N,5478033279N,20211003_11559_1
20211003,11559,3,20211003165816,0,139.8999982,35.878054,20211003171049,2,139.8278564,35.8000852,0,5478033280N,cluster_5620955863_9967280109N,20211003_11559_3
20211003,11641,1,20211003095120,2,139.860367,35.9702708,20211003095831,2,139.8483389,35.9492429,1,1347488676N,cluster_11068936971_11068936976_11068936997_1346863852_#1moreN,20211003_11641_1
20211003,11641,2,20211003200134,2,139.8488089,35.9484431,20211003200705,2,139.860357,35.9702308,1,cluster_11068936966_1346897043_7161533519N,1347488676N,20211003_11641_2
20211003,11649,2,20211003090045,0,139.8982584,35.8771641,20211003091003,0,139.8285764,35.8010951,0,264005498N,559436170N,20211003_11649_2
20211003,11649,45,20211003162947,0,139.8380754,35.8076141,20211003163003,0,139.8415551,35.8100137,0,2579787367N,264005894N,20211003_11649_45
20211003,11649,47,20211003163011,0,139.843135,35.8113735,20211003163101,0,139.8505841,35.8228318,0,J146N,11122648165N,20211003_11649_47
20211003,11649,49,20211003163108,0,139.851404,35.8245415,20211003163152,0,139.8575633,35.8345101,0,559397211N,530886978N,20211003_11649_49
20211003,11649,51,20211003163206,0,139.860553,35.8372898,20211003163242,0,139.8695422,35.8430391,0,264005881N,811099805N,20211003_11649_51
20211003,11649,53,20211003163249,0,139.8710121,35.8444489,20211003163249,0,139.8710121,35.8444489,0,811099805N,811099805N,20211003_11649_53
20211003,11649,55,20211003163256,0,139.8723019,35.8459987,20211003163549,0,139.8982884,35.8773541,0,3816297510N,264005498N,20211003_11649_55
20211003,11657,2,20211004000134,0,139.8996583,35.877844,20211004000821,0,139.8781627,35.8008046,3,5478033280N,465290731N,20211003_11657_2
20211003,11767,4,20211003123232,2,139.8983762,35.9310555,20211003123609,2,139.8852961,35.9437841,2,cluster_1347488752_9432826227N,4233813377N,20211003_11767_4
20211003,11767,5,20211003124445,2,139.8664476,35.9417542,20211003131847,2,139.8990996,35.8400197,2,1347515923N,cluster_10203722710_316910543N,20211003_11767_5
20211003,11809,5,20211003221427,0,139.7016863,35.8469243,20211003223031,2,139.8017485,35.8013849,0,2550132181N,1270148548N,20211003_11809_5
20211003,11881,3,20211003184209,0,139.7012532,35.9270254,20211003190123,0,139.8781328,35.8000347,1,370268754N,465290731N,20211003_11881_3
20211003,11906,2,20211003075727,0,139.89822,35.88282,20211003075804,0,139.89995,35.87851,1,3815917623N,5478033279N,20211003_11906_2
20211003,12514,3,20211003201626,2,139.8188723,35.9301054,20211003204156,1,139.8189151,35.8766839,3,309587146N,1519451927N,20211003_12514_3
20211003,12539,1,20211003020242,2,139.7820087,35.8585755,20211003021910,2,139.8019085,35.8001751,4,1971995472N,J96N,20211003_12539_1
20211003,12624,1,20211003125111,2,139.7246349,35.8303367,20211003132020,0,139.7191058,35.8182483,3,1408590340N,2156964712N,20211003_12624_1
20211003,12893,2,20211003090742,1,139.82878,35.80155,20211003093128,2,139.80927,35.89475,3,559436170N,1377290787N,20211003_12893_2
20211003,12893,3,20211003124749,2,139.80766,35.89701,20211003125022,2,139.80716,35.89771,3,1377290852N,1377326749N,20211003_12893_3
20211003,12893,4,20211003133256,2,139.81482,35.90245,20211003140236,1,139.82851,35.801,3,1935955636N,559436170N,20211003_12893_4
20211003,12933,2,20211003062448,2,139.81468,35.85534,20211003062739,2,139.82684,35.85946,0,811470100N,4776548640N,20211003_12933_2
20211003,12933,3,20211003101234,2,139.82915,35.86302,20211003103508,3,139.81406,35.90195,0,1496268610N,1935955636N,20211003_12933_3
20211003,12933,4,20211003140335,2,139.81392,35.90532,20211003142002,2,139.77982,35.86518,0,1377326911N,2372893326N,20211003_12933_4
20211003,12933,5,20211003145818,3,139.79361,35.81752,20211003150112,2,139.80177,35.80113,0,J98N,1270148548N,20211003_12933_5
20211003,12953,1,20211003002006,2,139.7405621,35.8660029,20211003002920,2,139.7007951,35.8808003,0,2353007387N,2340083711N,20211003_12953_1
20211003,13084,5,20211003145531,1,139.8278664,35.8000952,20211003145641,1,139.8394753,35.8085339,2,559436170N,1022516238N,20211003_13084_5
20211003,13084,6,20211003145725,1,139.8461947,35.814843,20211003151156,2,139.8276046,35.8710947,2,11122648166N,2143386969N,20211003_13084_6
20211003,13084,7,20211003191931,2,139.8391132,35.8806739,20211003194223,2,139.8780527,35.8008746,2,6285711145N,6288519490N,20211003_13084_7
20211003,13352,1,20211003081215,2,139.799727,35.8503274,20211003083212,0,139.7013132,35.9266654,1,1182813662N,529143487N,20211003_13352_1
20211003,13352,3,20211003160055,0,139.7013432,35.9269154,20211003162033,2,139.7703701,35.848836,1,370268754N,2352938580N,20211003_13352_3
20211003,13352,4,20211003165254,2,139.7845186,35.848087,20211003165951,2,139.8011369,35.8507074,1,309600215N,1182814753N,20211003_13352_4
20211003,13461,1,20211003113444,2,139.8994,35.9306,20211003115900,3,139.78825,35.9887,1,cluster_1347488734_9432826244N,309578889N,20211003_13461_1
20211003,13461,2,20211003130454,2,139.78668,35.98972,20211003130927,3,139.79501,35.99792,1,309578887N,10784499655N,20211003_13461_2
20211003,13461,3,20211003133411,2,139.79399,35.99287,20211003135946,2,139.89871,35.93092,1,2738672454N,cluster_1347488752_9432826227N,20211003_13461_3
20211003,13559,2,20211003080827,0,139.7014463,35.8468743,20211003081119,0,139.7506318,35.8520246,1,2550132181N,1781291552N,20211003_13559_2
20211003,13559,3,20211003133601,2,139.8034867,35.8510173,20211003134428,0,139.7005264,35.8466144,1,4739223546N,2550126961N,20211003_13559_3
20211003,13768,1,20211003070538,2,139.7881445,35.9318349,20211003072328,2,139.8379283,35.9986073,0,9128877503N,1347504191N,20211003_13768_1
20211003,13768,2,20211003164735,2,139.8372784,35.9994072,20211003171732,2,139.7877546,35.9302853,0,1347504366N,J13N,20211003_13768_2
20211003,13941,5,20211003185427,0,139.7002433,35.9280652,20211003190818,0,139.760962,35.8000138,3,370268754N,308934664N,20211003_13941_5
20211003,13948,1,20211003080222,2,139.7812958,35.9147876,20211003084258,2,139.7804788,35.8627449,4,5631367390N,308788690N,20211003_13948_1
20211003,13952,1,20211003134157,1,139.8283864,35.8009551,20211003134845,0,139.8986084,35.8775241,2,559436170N,5478033279N,20211003_13952_1
20211003,13952,2,20211003211814,0,139.8997083,35.877874,20211003212547,1,139.8283364,35.8006751,2,5478033280N,559436170N,20211003_13952_2
20211003,13979,3,20211003130841,0,139.7008663,35.8467844,20211003132222,0,139.8778927,35.8014345,3,2550132181N,465290731N,20211003_13979_3
20211003,14039,1,20211003083807,2,139.8592235,35.8215419,20211003083855,2,139.8588836,35.821022,2,2493427849N,1417040816N,20211003_14039_1
20211003,14039,2,20211003085840,2,139.8510241,35.8235217,20211003085916,2,139.8479642,35.8251714,2,1417040964N,1417116066N,20211003_14039_2
20211003,14039,3,20211003094641,2,139.8593635,35.821442,20211003094808,2,139.8611734,35.8200422,2,1417040857N,6324600983N,20211003_14039_3
20211003,14039,4,20211003141701,2,139.8592635,35.821512,20211003141725,2,139.8588936,35.821012,2,1417040857N,1417040816N,20211003_14039_4
20211003,14039,5,20211003161613,2,139.8592635,35.821512,20211003161642,2,139.8588636,35.821042,2,1417040857N,1417040816N,20211003_14039_5
20211003,14462,6,20211003184831,0,139.70099,35.9273,20211003190200,1,139.76048,35.80176,0,370268754N,308934664N,20211003_14462_6
20211003,14498,3,20211003204354,0,139.7006033,35.9277153,20211003205224,0,139.7005364,35.8466244,3,370268754N,2550126961N,20211003_14498_3
20211003,14502,1,20211003140012,0,139.8982984,35.882863,20211003141531,0,139.7015263,35.8468044,3,3815917623N,2550126961N,20211003_14502_1
20211003,14502,2,20211003161142,0,139.7001533,35.9281652,20211003163253,2,139.8999183,35.882563,3,370268754N,1503594856N,20211003_14502_2
20211003,14511,3,20211003193011,0,139.7010032,35.9272953,20211003194319,2,139.7342534,35.8480247,3,370268754N,cluster_2350746727_7132735171N,20211003_14511_3
20211003,14511,4,20211003205000,2,139.7429228,35.8438554,20211003205425,2,139.7721199,35.8486961,3,1409997913N,2659956814N,20211003_14511_4
20211003,14511,5,20211003205733,2,139.7873483,35.8482572,20211003211807,1,139.8282264,35.8004952,3,1270153950N,559436170N,20211003_14511_5
20211003,14620,2,20211003184031,1,139.8278564,35.8000852,20211003184853,0,139.8993083,35.877874,2,559436170N,5478033279N,20211003_14620_2
20211003,14666,2,20211003075057,0,139.7003533,35.9279552,20211003080032,1,139.760642,35.8011636,1,370268754N,308934664N,20211003_14666_2
20211003,14666,6,20211003193600,1,139.760522,35.8010936,20211003194554,0,139.7010832,35.9269354,1,308934664N,529143487N,20211003_14666_6
20211003,14700,1,20211003054355,2,139.7070192,35.9877059,20211003054804,2,139.7000213,35.9711093,3,4777123517N,1343341959N,20211003_14700_1
20211003,14700,2,20211003200828,2,139.7010212,35.9715793,20211003201432,2,139.7065092,35.9876359,3,cluster_1343342330_4057906868N,4777123505N,20211003_14700_2
20211003,14741,1,20211003094425,2,139.7723853,35.9468021,20211003100033,2,139.7008526,35.9425134,4,5384495469N,1343280850N,20211003_14741_1
20211003,14764,1,20211003135724,2,139.8423023,35.8924227,20211003140249,2,139.8549511,35.8963722,4,1349218466N,4695618165N,20211003_14764_1
20211003,14764,2,20211003142535,2,139.8549211,35.8963622,20211003144056,2,139.8994869,35.9209665,4,4695618165N,cluster_1346902979_2892640832_9568999436_9568999439_#1moreN,20211003_14764_2
20211003,14764,3,20211003173725,2,139.8994169,35.9209765,20211003175053,3,139.8457316,35.8984121,4,9841041810N,1349216992N,20211003_14764_3
20211003,14774,1,20211003234436,1,139.8283064,35.8008551,20211003235150,0,139.8994483,35.877944,4,559436170N,5478033279N,20211003_14774_1
20211003,14782,1,20211003135542,0,139.7007633,35.9275553,20211003140650,1,139.760822,35.8005437,2,370268754N,308934664N,20211003_14782_1
20211003,14789,1,20211003065104,2,139.8017785,35.800965,20211003071122,2,139.7344228,35.8612032,1,1270148548N,547566081N,20211003_14789_1
20211003,14789,2,20211003205905,2,139.7350127,35.8623331,20211003211502,2,139.8017285,35.8018149,1,cluster_5920050842_6815185858N,cluster_10050965230_2566542802N,20211003_14789_2
20211003,14847,1,20211003085637,2,139.8775727,35.8016245,20211003090440,0,139.8989883,35.877714,4,1619643999N,5478033279N,20211003_14847_1
20211003,14847,2,20211003183513,0,139.8997783,35.877904,20211003184424,2,139.8782328,35.8001147,4,5478033280N,465291269N,20211003_14847_2
20211003,14859,1,20211003094003,2,139.8141926,35.931915,20211003100109,2,139.7801388,35.8638147,1,1377319685N,cluster_1184413713_308788723_308788729N,20211003_14859_1
20211003,14859,2,20211003193843,2,139.8016685,35.8015549,20211003194839,2,139.7812487,35.8603352,1,cluster_10050965228_2566542776N,3182200110N,20211003_14859_2
20211003,14959,1,20211003101731,2,139.7931948,35.9160975,20211003102953,2,139.8067361,35.8806632,0,1388623805N,cluster_1815738936_8117711516N,20211003_14959_1
20211003,14959,2,20211003110304,2,139.8088158,35.8808532,20211003111924,2,139.7859059,35.9058489,0,cluster_1377378512_8117711507N,1389144045N,20211003_14959_2
20211003,14959,3,20211003120454,2,139.7853961,35.9038692,20211003120806,2,139.792985,35.912818,0,1377285511N,cluster_390274764_390313049N,20211003_14959_3
20211003,14959,4,20211003154316,2,139.7857251,35.920077,20211003154642,2,139.7814253,35.9234465,0,5311000819N,800034038N,20211003_14959_4
20211003,14959,5,20211003173553,2,139.7794155,35.9233265,20211003173950,3,139.7837952,35.9215967,0,2645041243N,1377285602N,20211003_14959_5
20211003,15001,1,20211003060403,1,139.76044,35.8015,20211003061034,0,139.70055,35.84662,4,308934664N,2550126961N,20211003_15001_1
20211003,15001,3,20211003165319,0,139.70026,35.92807,20211003170428,1,139.76068,35.80106,4,370268754N,308934664N,20211003_15001_3
20211003,15279,1,20211003072512,0,139.8996183,35.877854,20211003074113,0,139.7000933,35.9279552,3,5478033280N,529143487N,20211003_15279_1
20211003,15279,3,20211003231306,0,139.7006733,35.9276153,20211003232734,0,139.8984884,35.8774641,3,370268754N,264005498N,20211003_15279_3
20211003,15402,1,20211003084936,0,139.8778028,35.8005946,20211003085005,0,139.8770227,35.8042941,0,465290731N,465290731N,20211003_15402_1
20211003,15594,2,20211003201115,0,139.70215,35.847,20211003202401,0,139.87787,35.80156,4,2550132181N,465290731N,20211003_15594_2
