運行日,運行ID1,トリップ番号,自動車の用途,トリップの起点時刻,起点の道路種別コード,経度_origin,緯度_origin,トリップの終点時刻,終点の道路種別コード,経度_destination,緯度_destination,edge_id_origin,edge_id_destination,rou_id
20211003,3651,2,1,20211003174155,0,139.9991237,35.9801241,20211003181028,2,139.9548224,35.8980522,350010536N,cluster_278881207_7039965318N,20211003_3651_2
20211003,3654,1,1,20211003004636,1,139.6250929,35.8494228,20211003010556,2,139.625293,35.8483329,2550132181N,2550123401N,20211003_3654_1
20211003,3654,2,1,20211003200821,2,139.6871041,35.9402131,20211003201851,2,139.6258595,35.9594671,8286000367N,4057411508N,20211003_3654_2
20211003,3712,1,1,20211003064831,1,139.820959,35.7507913,20211003070008,0,139.9133072,35.8888718,7902559674N,350010550N,20211003_3712_1
20211003,3712,2,1,20211003181754,0,139.9997537,35.9801841,20211003190832,1,139.821029,35.7506114,350010536N,7902559675N,20211003_3712_2
20211003,3864,2,1,20211003105701,1,139.7360862,35.7500788,20211003111127,0,139.7064931,35.915247,4361138358N,4248960562N,20211003_3864_2
20211003,3864,5,1,20211003195529,0,139.6400612,36.0828034,20211003205520,1,139.7361862,35.7500188,370268754N,5432829255N,20211003_3864_5
20211003,3916,1,1,20211003063739,2,139.6718692,35.8384451,20211003071420,2,139.8990349,35.9499236,2550123400N,1347496674N,20211003_3916_1
20211003,3916,2,1,20211003130837,2,139.9045758,35.928536,20211003133325,0,139.77115,35.8486261,cluster_1347488713_9420270500N,308788512N,20211003_3916_2
20211003,3960,1,1,20211003112053,2,139.6734603,35.7803636,20211003112607,1,139.7084185,35.7502182,2622527330N,5432829255N,20211003_3960_1
20211003,3960,2,1,20211003130016,1,139.7083785,35.7507481,20211003130216,1,139.6928789,35.7722351,4361138358N,5432829255N,20211003_3960_2
20211003,4028,1,2,20211003141203,0,139.8121031,35.9231066,20211003141514,2,139.8184425,35.9246764,1519451927N,cluster_1285943207_800046615N,20211003_4028_1
20211003,4028,2,2,20211003142314,3,139.8139632,35.9176276,20211003142404,3,139.8108733,35.920797,1681328075N,3292356483N,20211003_4028_2
20211003,4164,1,1,20211003140631,2,139.6725869,35.9212448,20211003144752,2,139.6702875,35.9126458,1343291446N,2420424815N,20211003_4164_1
20211003,4194,1,1,20211003145834,2,139.9222561,35.8872023,20211003150515,2,139.9265561,35.8741649,11773840437N,cluster_11708707548_1503594058N,20211003_4194_1
20211003,4194,2,1,20211003154113,2,139.9200166,35.873185,20211003154927,2,139.9504331,35.8920629,cluster_11708707548_1503594058N,9196684110N,20211003_4194_2
20211003,4194,3,1,20211003162449,3,139.9452636,35.8911427,20211003163140,2,139.923126,35.8872523,9196684110N,11773840437N,20211003_4194_3
20211003,4232,1,1,20211003072011,2,139.8226798,35.9934474,20211003073046,2,139.7523356,35.9988354,2889266035N,cluster_10294734214_7503194189N,20211003_4232_1
20211003,4232,2,1,20211003075843,3,139.747256,36.0003251,20211003080703,2,139.7393777,35.9678593,1037097168N,1340929898N,20211003_4232_2
20211003,4232,3,1,20211003102135,2,139.7396177,35.9678893,20211003103123,2,139.7480059,36.0004751,1340929898N,1037097168N,20211003_4232_3
20211003,4232,4,1,20211003211657,2,139.7523756,35.9998153,20211003212720,2,139.8214699,35.9929274,cluster_10294734213_10294734218_10294734223_10294734224_#3moreN,1472057647N,20211003_4232_4
20211003,4283,1,1,20211003110800,2,139.7459547,35.7643775,20211003111417,2,139.7376761,35.7504888,9309552105N,9309552105N,20211003_4283_1
20211003,4283,2,1,20211003122642,1,139.820869,35.7508513,20211003123504,0,139.8718525,35.8240116,7902559674N,5566359036N,20211003_4283_2
20211003,4322,1,1,20211003032644,2,139.9202809,35.7702884,20211003033704,2,139.8592651,35.7601906,1295607139N,1417152390N,20211003_4322_1
20211003,4322,2,1,20211003033716,2,139.8574053,35.7591008,20211003033831,2,139.8486764,35.7506117,1417152390N,2381951330N,20211003_4322_2
20211003,4343,1,1,20211003150757,2,139.7103183,35.7510581,20211003152121,2,139.6867089,35.7847134,9349903034N,2622527330N,20211003_4343_1
20211003,4343,2,1,20211003153335,2,139.6971783,35.7797142,20211003154859,2,139.7369361,35.7514087,cluster_1415588159_9369282555N,9309599324N,20211003_4343_2
20211003,4347,1,1,20211003101511,2,139.8489756,35.7689893,20211003101943,2,139.8568257,35.7505918,2381951330N,1417152390N,20211003_4347_1
20211003,4374,1,1,20211003151042,1,139.62563,35.84794,20211003152334,1,139.70844,35.75045,2550132181N,5432829255N,20211003_4374_1
20211003,4426,1,1,20211003174634,0,139.9991637,35.9801441,20211003184232,2,139.898952,35.7839065,350010536N,311301162N,20211003_4426_1
20211003,4426,2,1,20211003185458,2,139.899022,35.7842064,20211003191509,0,139.9132072,35.8887518,cluster_5795937101_926328335N,350010550N,20211003_4426_2
20211003,4453,1,1,20211003161959,1,139.820889,35.7507813,20211003164309,2,139.7985071,35.8781734,7902559674N,6857136788N,20211003_4453_1
20211003,4453,2,1,20211003201724,2,139.7993069,35.880583,20211003204051,1,139.821049,35.7504214,1377378517N,7902559675N,20211003_4453_2
20211003,4463,1,1,20211003114300,1,139.7083585,35.7503282,20211003114506,1,139.6924289,35.772365,4361138358N,5432829255N,20211003_4463_1
20211003,4463,2,1,20211003135043,2,139.6735902,35.7807135,20211003135810,1,139.7083984,35.7541377,2622527330N,5432829255N,20211003_4463_2
20211003,4536,2,1,20211003154822,2,139.9221785,35.8114138,20211003160222,3,139.8967622,35.7833566,244092449N,311301162N,20211003_4536_2
20211003,4536,3,1,20211003161857,3,139.8967822,35.7834366,20211003162944,2,139.9177915,35.7500715,6403175419N,11715972345N,20211003_4536_3
20211003,4558,1,1,20211003131309,2,139.6948897,35.7503978,20211003131523,2,139.6862001,35.7561968,2323880614N,cluster_1415588159_9369282555N,20211003_4558_1
20211003,4558,2,1,20211003183327,2,139.6263744,35.7791326,20211003184643,2,139.6831502,35.7580564,2622527330N,cluster_1415588159_9369282555N,20211003_4558_2
20211003,4631,1,1,20211003104617,2,139.860993,35.8352001,20211003105152,2,139.8775927,35.8028343,530871110N,820045331N,20211003_4631_1
20211003,4703,1,1,20211003052212,1,139.820869,35.7505914,20211003053308,0,139.9129672,35.8885018,7902559674N,350010550N,20211003_4703_1
20211003,4703,3,1,20211003135400,0,139.9991637,35.9801441,20211003141329,1,139.821039,35.7503914,350010536N,7902559675N,20211003_4703_3
20211003,4730,1,1,20211003075356,2,139.6542405,35.8434442,20211003080121,2,139.6559504,35.8423044,2550123400N,2550123401N,20211003_4730_1
20211003,4755,1,1,20211003132312,0,139.9996537,35.9801841,20211003132738,0,139.9607902,35.9271885,350010536N,350010550N,20211003_4755_1
20211003,4755,2,1,20211003150155,2,139.9059876,35.8695958,20211003151837,2,139.9400055,35.8379615,10750231072N,1699578385N,20211003_4755_2
20211003,4758,1,1,20211003140902,2,139.73837,35.82279,20211003141807,3,139.73122,35.80377,1346351718N,1168290780N,20211003_4758_1
20211003,4758,2,1,20211003145027,2,139.73354,35.80654,20211003151125,2,139.75356,35.86632,cluster_1877033738_564710290N,cluster_1874060571_855546253N,20211003_4758_2
20211003,4758,3,1,20211003155352,2,139.75586,35.86782,20211003155450,3,139.75479,35.86892,1184348803N,1184348440N,20211003_4758_3
20211003,4786,1,1,20211003060012,2,139.6932235,35.9414433,20211003063036,2,139.7565119,36.082686,271728932N,1691900413N,20211003_4786_1
20211003,4786,2,1,20211003155203,2,139.7565819,36.082686,20211003155934,2,139.6418023,36.0508081,1691900413N,2822042734N,20211003_4786_2
20211003,4832,1,1,20211003064429,2,139.7452619,35.8619634,20211003065213,2,139.7369839,35.8288372,1184347910N,1187208500N,20211003_4832_1
20211003,4832,2,1,20211003093156,2,139.7394637,35.8274775,20211003094455,2,139.743692,35.8622034,6575801867N,1406780193N,20211003_4832_2
20211003,4860,8,1,20211003203218,2,139.67146,36.08229,20211003212858,2,139.69601,35.80617,cluster_4788176867_5611602550_7081581489N,1165290406N,20211003_4860_8
20211003,4860,9,1,20211003234017,2,139.6913,35.80617,20211003235922,2,139.6954,35.75004,3798970259N,2323880614N,20211003_4860_9
20211003,4869,1,1,20211003074618,2,139.7539613,35.8572342,20211003081937,2,139.7537113,35.8588941,2352950557N,cluster_1406657294_9956064506N,20211003_4869_1
20211003,4869,2,1,20211003123040,2,139.7493312,35.8687029,20211003125032,2,139.7199321,35.9065682,1971996205N,6948925046N,20211003_4869_2
20211003,4869,3,1,20211003160530,2,139.7170029,35.8975788,20211003164027,3,139.7057566,35.8273268,1412284076N,cluster_4398324311_443625468N,20211003_4869_3
20211003,4869,4,1,20211003165131,3,139.7057466,35.8273268,20211003170901,2,139.7541214,35.8550245,cluster_4398324311_443625468N,460092974N,20211003_4869_4
20211003,4886,1,2,20211003073748,2,139.9737635,35.8147158,20211003080449,2,139.9995794,35.8521603,244092449N,9958550434N,20211003_4886_1
20211003,4886,2,2,20211003085043,2,139.9998693,35.8531801,20211003090154,3,139.9748736,35.8111463,9958550434N,244092449N,20211003_4886_2
20211003,4886,3,2,20211003103552,2,139.9654743,35.8152056,20211003104327,2,139.9420663,35.820234,244092449N,cluster_405091279_9383255144_9383255148_9383255151_#1moreN,20211003_4886_3
20211003,4886,4,2,20211003121051,2,139.9426063,35.8197741,20211003121819,2,139.9653543,35.8154256,cluster_405091279_9383255144_9383255148_9383255151_#1moreN,244092449N,20211003_4886_4
20211003,4886,5,2,20211003130126,2,139.9738135,35.8147458,20211003130131,2,139.9740534,35.8149758,244092449N,244092449N,20211003_4886_5
20211003,4886,6,2,20211003143619,2,139.9737035,35.8146858,20211003144958,2,139.9995994,35.8522302,244092449N,9958550434N,20211003_4886_6
20211003,4886,7,2,20211003171125,2,139.9996994,35.8525802,20211003172357,3,139.9750435,35.8123862,9958550434N,244092449N,20211003_4886_7
20211003,5052,2,1,20211003204847,2,139.6823496,35.7750345,20211003205400,1,139.7083985,35.7501082,2622527330N,5432829255N,20211003_5052_2
20211003,5112,1,1,20211003132404,2,139.7285668,36.0133632,20211003133914,2,139.6922184,36.0518577,3820112721N,cluster_4788176867_5611602550_7081581489N,20211003_5112_1
20211003,5112,2,1,20211003154429,2,139.6940283,36.0505479,20211003155727,2,139.7282468,36.0135332,cluster_4788176867_5611602550_7081581489N,3820112721N,20211003_5112_2
20211003,5127,1,1,20211003070027,2,139.6341683,35.9691863,20211003070345,2,139.6267394,35.9599771,1341199320N,4057411508N,20211003_5127_1
20211003,5127,3,1,20211003171523,2,139.6251495,35.9591271,20211003172111,2,139.6394075,35.9770758,4057411508N,cluster_1348891964_7812054073N,20211003_5127_3
20211003,5151,1,1,20211003103229,2,139.8450965,35.7549611,20211003105531,0,139.9124973,35.8879819,2381951330N,350010550N,20211003_5151_1
20211003,5152,2,1,20211003181142,2,139.8285078,35.7575605,20211003181624,1,139.8212588,35.7518011,cluster_3417309134_9967280062N,7902559675N,20211003_5152_2
20211003,5248,2,1,20211003152806,1,139.7361662,35.7501288,20211003152858,1,139.7447952,35.7570183,4361138358N,5432829255N,20211003_5248_2
20211003,5248,3,1,20211003170927,2,139.7588719,35.8088027,20211003172327,1,139.821019,35.7507213,1992730882N,7902559675N,20211003_5248_3
20211003,5319,1,1,20211003140514,2,139.7921671,35.8847422,20211003142414,2,139.791424,35.9393334,3187273045N,cluster_1377320290_8077130470N,20211003_5319_1
20211003,5319,2,1,20211003162959,2,139.7340339,36.0831653,20211003170404,2,139.7921839,35.941523,3820126642N,cluster_9144691881_9144691882N,20211003_5319_2
20211003,5322,1,2,20211003115740,2,139.813927,35.8173729,20211003122203,2,139.8738834,35.7889163,cluster_1533977713_1533977794N,6448878160N,20211003_5322_1
20211003,5322,2,2,20211003151236,2,139.8738934,35.7888363,20211003153239,2,139.8120371,35.8174929,6448878160N,3180671994N,20211003_5322_2
20211003,5329,3,1,20211003142455,2,139.84204,35.75085,20211003143401,3,139.84953,35.76694,2381951330N,2381951330N,20211003_5329_3
20211003,5329,4,1,20211003163644,2,139.84926,35.76808,20211003165728,1,139.82103,35.75008,2381951330N,7902559675N,20211003_5329_4
20211003,5356,3,1,20211004003357,0,139.6401512,36.0825334,20211004010046,1,139.8210491,35.7500015,370268754N,7902559675N,20211003_5356_3
20211003,5380,1,1,20211003231910,0,139.7084085,35.7506481,20211003232551,0,139.6449725,35.7951906,4361138358N,2550126961N,20211003_5380_1
20211003,5381,1,1,20211003134258,2,139.9803858,35.7603811,20211003134920,2,139.9597681,35.750192,1295607139N,10301685532N,20211003_5381_1
20211003,5381,2,1,20211003190308,0,139.9186914,35.7505914,20211003190324,0,139.9172515,35.7551707,5657615592N,2474789360N,20211003_5381_2
20211003,5448,1,1,20211003081629,0,139.7975332,35.9530011,20211003085623,0,139.6279402,35.9349214,4248960560N,529143487N,20211003_5448_1
20211003,5448,2,1,20211003213301,2,139.6331099,35.9345518,20211003220827,0,139.7981231,35.9527112,8286000367N,4248960562N,20211003_5448_2
20211003,5453,1,1,20211003062552,2,139.9968932,35.7833793,20211003064740,2,139.8843234,35.7679891,cluster_3924966395_3924966396N,1503177128N,20211003_5453_1
20211003,5471,1,1,20211003074254,2,139.8023287,35.7937058,20211003080457,0,139.6328933,35.8154669,cluster_10048723692_1179205530N,2550126961N,20211003_5471_1
20211003,5474,1,1,20211003144759,0,139.9632999,35.9311181,20211003150948,1,139.7731526,35.7595989,350010536N,5432829255N,20211003_5474_1
20211003,5474,2,1,20211003162728,2,139.68736,35.7563768,20211003170037,0,139.9131572,35.8887118,cluster_1415588095_9369282554N,350010550N,20211003_5474_2
20211003,5616,1,1,20211003083619,1,139.7083685,35.7503582,20211003084810,2,139.625233,35.8485129,4361138358N,2550123401N,20211003_5616_1
20211003,5616,3,1,20211003143240,2,139.6250345,35.7796225,20211003145043,2,139.6940397,35.7510977,2622527330N,2323880614N,20211003_5616_3
20211003,5666,1,1,20211003155642,2,139.7402557,35.7550684,20211003160123,2,139.7371961,35.7506388,9309552105N,9309599324N,20211003_5666_1
20211003,5666,3,1,20211003193036,0,139.7367861,35.7505588,20211003193344,2,139.7470151,35.7540487,4361138358N,9309552105N,20211003_5666_3
20211003,5741,1,1,20211003083034,2,139.7060578,36.0334503,20211003083914,2,139.703158,36.03539,2822044538N,2822044538N,20211003_5741_1
20211003,5741,2,1,20211003085005,2,139.6993581,36.0429489,20211003085248,2,139.6896886,36.0507378,cluster_4788176867_5611602550_7081581489N,cluster_4788176867_5611602550_7081581489N,20211003_5741_2
20211003,5741,3,1,20211003091132,2,139.6851386,36.0595166,20211003091320,2,139.690728,36.0670359,cluster_4788176867_5611602550_7081581489N,cluster_4788176867_5611602550_7081581489N,20211003_5741_3
20211003,5741,4,1,20211003200804,2,139.690698,36.0672258,20211003201648,2,139.6975984,36.0390894,cluster_4788176867_5611602550_7081581489N,cluster_4788176867_5611602550_7081581489N,20211003_5741_4
20211003,5754,2,1,20211003082908,2,139.7997911,35.750681,20211003083557,3,139.8037686,35.7928859,cluster_10048722957_10048723634_10076921948_10076921952_#1moreN,1179207313N,20211003_5754_2
20211003,5754,3,1,20211003192713,2,139.8024387,35.7929359,20211003192713,2,139.8024387,35.7929359,cluster_1498816152_2395901241_2395901258_2395901263_#3moreN,cluster_1498816152_2395901241_2395901258_2395901263_#3moreN,20211003_5754_3
20211003,5754,4,1,20211003193412,2,139.8032693,35.7751379,20211003193910,2,139.800241,35.7514609,cluster_10048722935_10048723698_713285676N,cluster_10048722935_10048723698_713285676N,20211003_5754_4
20211003,5765,2,1,20211003131313,0,139.6251441,35.807598,20211003133731,2,139.8399956,35.7957657,2550132181N,cluster_1482298481_8083429161N,20211003_5765_2
20211003,5801,2,1,20211003181427,2,139.9891901,35.8765264,20211003181635,2,139.9992592,35.8774161,cluster_11708707548_1503594058N,cluster_11708707548_1503594058N,20211003_5801_2
20211003,5835,1,1,20211003190148,2,139.8961698,36.0830997,20211003193725,2,139.9590417,35.9039816,6618508109N,cluster_278881207_7039965318N,20211003_5835_1
20211003,5852,1,1,20211003092852,3,139.6392882,35.961278,20211003100105,1,139.821039,35.7502614,4057411508N,7902559675N,20211003_5852_1
20211003,5916,1,1,20211003120252,0,139.738256,35.7513987,20211003120303,0,139.7364562,35.7502288,4361138358N,5432829255N,20211003_5916_1
20211003,5916,2,1,20211003192510,0,139.7370661,35.7507488,20211003192921,2,139.7477251,35.7540687,4361138358N,1347944519N,20211003_5916_2
20211003,5920,1,1,20211003075533,2,139.71579,35.75312,20211003075554,2,139.71681,35.75136,9349903034N,9349903034N,20211003_5920_1
20211003,5920,5,1,20211003173017,2,139.7083,35.75,20211003173543,2,139.71864,35.75498,9349903034N,9349903034N,20211003_5920_5
20211003,5932,2,2,20211003111051,2,139.6267241,35.7988494,20211003112223,2,139.6639417,35.7645652,1165290867N,2622527330N,20211003_5932_2
20211003,5932,3,2,20211003165437,2,139.6620019,35.7646051,20211003170307,2,139.6257644,35.7793326,2622527330N,2622527330N,20211003_5932_3
20211003,5940,1,1,20211003205646,2,139.9409054,35.8419609,20211003205802,2,139.9416453,35.8402212,759521698N,3727899440N,20211003_5940_1
20211003,5990,5,1,20211004002740,1,139.7084385,35.7512781,20211004004118,1,139.6253229,35.8484929,4361138358N,2550126961N,20211003_5990_5
20211003,5992,1,1,20211003105609,1,139.7371861,35.7508288,20211003105844,2,139.7457653,35.7526888,4361138358N,9309552105N,20211003_5992_1
20211003,5992,2,1,20211003130008,2,139.7447453,35.7534987,20211003130126,1,139.7363262,35.7501088,9309552105N,5432829255N,20211003_5992_2
20211003,6003,2,1,20211003135307,0,139.7084185,35.7508681,20211003140423,0,139.625493,35.847993,4361138358N,2550126961N,20211003_6003_2
20211003,6003,3,1,20211003163825,2,139.8471348,35.8059642,20211003165144,0,139.8210389,35.7516812,cluster_5369186952_8173589280N,7902559675N,20211003_6003_3
20211003,6007,1,1,20211003102413,2,139.7613256,35.9705288,20211003105625,2,139.6257295,35.9593771,2648055579N,4057411508N,20211003_6007_1
20211003,6007,2,1,20211003131123,2,139.6251482,36.006322,20211003133341,2,139.6937634,35.9416433,1348990330N,cluster_1343281626_4771455475N,20211003_6007_2
20211003,6007,3,1,20211003195229,2,139.6254388,35.989843,20211003201646,2,139.6937534,35.9416433,1348892603N,cluster_1343281626_4771455475N,20211003_6007_3
20211003,6007,4,1,20211003223849,2,139.7423373,35.9723186,20211003225104,2,139.6949833,35.9417833,1340836551N,cluster_1343281626_4771455475N,20211003_6007_4
