id,departLane,arrivalLane,vType,step1_duration,step1_routeLength,step1_waitingTime,step1_stopTime,step1_timeLoss,step4_duration,step4_routeLength,step4_waitingTime,step4_stopTime,step4_timeLoss,depart_lon,depart_lat,arrival_lon,arrival_lat
t_20211031_2167629_6,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,53.0,632.69,0.0,0.0,14.1,55.0,632.69,0.0,0.0,14.02,139.693765,35.845376,139.693832,35.845174
t_20211024_634417_1,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,54.0,576.83,0.0,0.0,10.04,54.0,576.83,0.0,0.0,9.99,139.697652,36.007235,,
t_20211128_410319_1,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,53.0,576.83,0.0,0.0,9.8,54.0,576.83,0.0,0.0,11.79,139.697652,36.007235,,
t_20211017_4633904_1,-100976223#1_1,-120957314_1,DEFAULT_VEHTYPE,61.0,623.71,3.0,0.0,15.12,63.0,623.71,2.0,0.0,13.61,139.911898,35.99996,139.910886,36.005199
t_20211017_141812_1,651197726#0_0,-285604737#1_1,DEFAULT_VEHTYPE,72.0,871.21,0.0,0.0,9.6,78.0,871.21,0.0,0.0,9.69,139.902606,35.92926,139.900583,35.934369
t_20211121_833024_30,-277743732#1_1,120273844#1_1,DEFAULT_VEHTYPE,59.0,577.67,0.0,0.0,11.6,52.0,577.67,0.0,0.0,9.97,,,139.697652,36.007235
t_20211024_195008_1,605105364#3_1,233696887#1_1,DEFAULT_VEHTYPE,66.0,541.62,13.0,0.0,23.05,63.0,541.62,13.0,0.0,25.54,139.695004,35.908113,139.694932,35.908121
t_20211128_1649271_1,119770963_1,-119770963_1,DEFAULT_VEHTYPE,57.0,629.14,0.0,0.0,12.32,68.0,629.14,0.0,0.0,12.23,139.695901,35.899227,139.695901,35.899227
t_20211010_4934109_1,229626862#0_1,-120112442#16_1,DEFAULT_VEHTYPE,67.0,689.64,0.0,0.0,16.41,70.0,689.64,0.0,0.0,16.59,139.842889,35.793269,139.836357,35.793189
t_20211024_1112308_1,119317028#1_1,1180047185#6_0,truck,81.0,857.26,4.0,0.0,18.52,81.0,857.26,3.0,0.0,20.1,139.788537,36.00691,139.788676,36.006973
t_20211024_919462_1,-120273844#1_1,-120273887#1_1,truck,61.0,574.73,0.0,0.0,15.44,57.0,574.73,0.0,0.0,15.09,139.697652,36.007235,,
t_20211107_300218_15,-120273844#1_1,-120273887#1_1,truck,59.0,574.73,0.0,0.0,15.58,57.0,574.73,0.0,0.0,14.83,139.697652,36.007235,,
t_20211114_3082825_1,635620393#1_0,635620393#0_0,DEFAULT_VEHTYPE,91.0,741.84,7.0,0.0,29.45,92.0,741.84,8.0,0.0,32.4,139.80139,35.804858,139.80139,35.804858
t_20211128_1639976_1,233696887#1_1,233696887#0_1,DEFAULT_VEHTYPE,48.0,551.33,0.0,0.0,11.34,117.0,551.33,49.0,0.0,60.52,139.694946,35.908973,139.694946,35.908973
t_20211128_1146526_51,-277743732#1_1,120273844#1_1,truck,57.0,575.57,0.0,0.0,17.67,61.0,575.57,0.0,0.0,19.65,,,139.697652,36.007235
t_20211024_1520512_1,137066290#0_1,995974549#5_1,DEFAULT_VEHTYPE,62.0,718.28,0.0,0.0,10.9,69.0,718.28,0.0,0.0,10.91,139.913189,35.88487,,
t_20211128_878744_1,646823318#7_0,646823318#11_0,DEFAULT_VEHTYPE,50.0,643.35,0.0,0.0,5.69,40.0,643.35,0.0,0.0,4.85,,,139.701388,35.927077
t_20211017_382597_1,-819169272#4_1,819169272#4_1,truck,67.0,659.04,0.0,0.0,16.19,66.0,659.04,0.0,0.0,16.04,139.913706,35.874443,139.913706,35.874443
t_20211114_614538_23,651354807#3_0,651351926#4_0,DEFAULT_VEHTYPE,67.0,829.91,0.0,0.0,10.15,65.0,829.91,0.0,0.0,8.83,139.853721,35.988545,139.852183,35.989913
t_20211114_492459_42,-277743732#1_1,120273844#1_1,truck,69.0,575.57,3.0,0.0,26.1,61.0,575.57,0.0,0.0,16.28,,,139.697652,36.007235
t_20211003_3859185_1,79292405#9_1,-79292405#9_1,truck,117.0,1026.57,4.0,0.0,39.58,112.0,1026.57,1.0,0.0,33.3,139.901104,35.793377,139.901104,35.793377
t_20211031_1126928_6,-798745729#4_1,277743732#1_1,DEFAULT_VEHTYPE,132.0,803.33,52.0,0.0,71.28,138.0,803.33,47.0,0.0,68.96,139.698405,36.007575,,
t_20211128_2147774_36,-277743732#1_1,-229142916#37_1,truck,128.0,1283.87,8.0,0.0,39.23,123.0,1283.87,8.0,0.0,41.2,,,139.698,35.994774
t_20211003_1650323_1,-268014002#3_1,-589651779_1,DEFAULT_VEHTYPE,128.0,1365.1,0.0,0.0,15.8,116.0,1365.1,0.0,0.0,15.42,139.772711,35.918716,139.761902,35.92097
t_20211003_125463_1,101977326#17_1,890899884#3_1,truck,76.0,698.99,0.0,0.0,19.35,73.0,698.99,0.0,0.0,19.19,139.78991,35.792849,139.796153,35.792874
t_20211121_315741_1,-95518297#6_1,-893581524#8_1,DEFAULT_VEHTYPE,142.0,1790.99,0.0,0.0,14.35,142.0,1790.99,0.0,0.0,13.8,139.728445,35.92147,139.71399,35.913865
t_20211017_3694658_1,-128193091#1_1,43992701#2_0,DEFAULT_VEHTYPE,134.0,2363.53,0.0,0.0,18.6,148.0,2363.53,0.0,0.0,16.15,139.831999,35.804298,139.827324,35.787478
t_20211010_1990836_1,137066290#0_1,995974549#5_1,DEFAULT_VEHTYPE,63.0,718.28,0.0,0.0,10.93,64.0,718.28,0.0,0.0,11.47,139.913189,35.88487,,
t_20211010_893361_1,-28186168#6_1,-34057828#0_1,DEFAULT_VEHTYPE,127.0,1255.74,0.0,0.0,24.04,104.0,1255.74,0.0,0.0,22.78,139.786321,35.893613,,
t_20211017_4243115_1,693697751#4_1,102170283#6_1,DEFAULT_VEHTYPE,58.0,703.62,0.0,0.0,16.27,62.0,703.62,0.0,0.0,11.9,,,139.805454,35.805621
t_20211017_2743732_1,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,94.0,632.69,20.0,0.0,47.36,91.0,632.69,20.0,0.0,44.03,139.693765,35.845376,139.693832,35.845174
t_20211010_4170641_1,119607760#0_1,-119607760#0_1,DEFAULT_VEHTYPE,85.0,889.34,0.0,0.0,13.35,98.0,889.34,0.0,0.0,14.27,139.694952,35.930509,139.694952,35.930509
t_20211107_2663856_1,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,84.0,632.69,3.0,0.0,37.39,81.0,632.69,2.0,0.0,40.7,139.693765,35.845376,139.693832,35.845174
t_20211017_952346_1,314944599#6_1,113387428#4_1,DEFAULT_VEHTYPE,126.0,1227.28,24.0,0.0,45.15,140.0,1227.28,17.0,0.0,38.49,139.823781,35.912891,139.82721,35.921295
t_20211121_4427719_4,223489476#2_1,-102695201#0_1,DEFAULT_VEHTYPE,118.0,1270.98,0.0,0.0,19.8,122.0,1270.98,0.0,0.0,30.81,139.716122,35.79429,139.707391,35.79686
t_20211024_733386_22,120955775_1,-120956713#0_1,DEFAULT_VEHTYPE,78.0,741.35,0.0,0.0,10.02,64.0,741.35,0.0,0.0,12.1,139.910886,36.005199,139.906718,36.009461
t_20211024_1654075_1,1019653112_0,120162123#1_1,DEFAULT_VEHTYPE,83.0,856.44,2.0,0.0,14.44,67.0,856.44,0.0,0.0,9.24,139.726627,35.79731,139.732414,35.792314
t_20211024_2843325_9,223489476#1_1,-102695201#0_1,DEFAULT_VEHTYPE,140.0,1615.81,0.0,0.0,22.81,144.0,1615.81,0.0,0.0,34.04,139.719602,35.793266,139.707391,35.79686
t_20211128_4620178_4,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,84.0,632.69,8.0,0.0,39.6,77.0,632.69,0.0,0.0,29.35,139.693765,35.845376,139.693832,35.845174
t_20211128_2434880_1,-38104421#13_1,127016714#1_1,DEFAULT_VEHTYPE,147.0,1315.42,32.0,0.0,56.13,149.0,1315.42,27.0,0.0,48.12,139.755946,35.852993,139.768911,35.84917
t_20211107_840896_1,1189269490#0_1,-1189269490#0_1,truck,72.0,734.11,0.0,0.0,19.94,74.0,734.11,0.0,0.0,20.31,,,,
t_20211017_3235594_1,120048985#1_1,-120048985#1_1,DEFAULT_VEHTYPE,61.0,590.33,0.0,0.0,10.49,67.0,590.33,0.0,0.0,11.5,139.911943,35.942818,139.911943,35.942818
t_20211107_4040665_1,312362939#1_0,-136789962#0_1,DEFAULT_VEHTYPE,113.0,933.87,10.0,0.0,32.91,104.0,933.87,12.0,0.0,34.81,,,,
t_20211003_522642_1,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,77.0,632.69,6.0,0.0,31.01,70.0,632.69,4.0,0.0,21.75,139.693765,35.845376,139.693832,35.845174
t_20211128_1158657_9,223489476#1_1,-223489476#1_1,truck,142.0,1496.74,0.0,0.0,39.08,156.0,1496.74,16.0,0.0,50.07,139.719602,35.793266,139.719602,35.793266
t_20211128_2128247_1,120880428#0_1,-483436969_1,DEFAULT_VEHTYPE,115.0,1487.56,0.0,0.0,21.13,112.0,1487.56,0.0,0.0,23.23,139.73505,35.870332,139.73401,35.876728
t_20211003_667812_1,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,51.0,578.46,0.0,0.0,12.14,88.0,576.83,25.0,0.0,38.14,139.697652,36.007235,,
t_20211017_2288624_1,312362938#53_0,28166570#18_1,DEFAULT_VEHTYPE,119.0,1087.12,32.0,0.0,51.6,119.0,1087.12,23.0,0.0,42.51,139.768958,35.909201,139.762486,35.914883
t_20211010_1095944_1,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,51.0,578.46,0.0,0.0,11.13,85.0,576.83,22.0,0.0,36.31,139.697652,36.007235,,
t_20211107_4746517_2,-627749909#0_1,-662816763#3_1,DEFAULT_VEHTYPE,100.0,731.71,33.0,0.0,51.45,100.0,731.71,13.0,0.0,27.84,139.91366,35.84208,139.907124,35.842005
t_20211010_990796_1,156945875#0_1,-124963612#5_1,DEFAULT_VEHTYPE,105.0,1449.25,0.0,0.0,22.05,164.0,1449.25,29.0,0.0,53.66,139.696035,35.864923,139.696068,35.873972
t_20211024_1636310_2,646823318#11_0,378317391#16_0,DEFAULT_VEHTYPE,74.0,712.21,0.0,0.0,14.73,67.0,712.21,0.0,0.0,14.41,139.700679,35.927848,139.700289,35.927598
t_20211121_3971667_1,563856389#7_1,919817854_1,DEFAULT_VEHTYPE,139.0,1194.4,34.0,0.0,60.53,140.0,1194.4,33.0,0.0,59.22,139.71619,35.862374,,
t_20211010_4243531_1,-102695241#0_1,-100827870#1_1,DEFAULT_VEHTYPE,179.0,1693.74,24.0,0.0,53.62,206.0,1693.74,47.0,0.0,75.09,139.698212,35.801073,139.696969,35.80417
t_20211003_242185_1,763210011#4_0,378317388#35_1,DEFAULT_VEHTYPE,109.0,645.1,48.0,0.0,62.62,107.0,645.1,48.0,0.0,65.12,139.733983,35.857343,139.734832,35.85924
t_20211107_4629293_1,119770963_1,-119770963_1,DEFAULT_VEHTYPE,72.0,629.14,0.0,0.0,12.73,61.0,629.14,0.0,0.0,12.92,139.695901,35.899227,139.695901,35.899227
t_20211003_502456_19,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,62.0,576.83,0.0,0.0,8.87,54.0,578.46,0.0,0.0,10.04,139.697652,36.007235,,
t_20211003_144569_1,651201554_0,430333963#1_0,DEFAULT_VEHTYPE,132.0,1375.64,22.0,0.0,42.63,132.0,1375.64,25.0,0.0,45.76,139.885006,35.944356,139.893827,35.934083
t_20211010_2205043_1,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,55.0,576.83,0.0,0.0,10.17,54.0,578.46,0.0,0.0,9.97,139.697652,36.007235,,
t_20211114_569335_1,-127200781#1_1,243877276#1_0,DEFAULT_VEHTYPE,143.0,1618.99,0.0,0.0,24.6,125.0,1618.99,0.0,0.0,25.89,139.696436,35.837634,139.693832,35.845174
t_20211107_3689245_39,-1013421828_1,1013421828_1,DEFAULT_VEHTYPE,93.0,994.35,0.0,0.0,15.58,102.0,994.35,0.0,0.0,14.68,139.719602,35.793266,139.719602,35.793266
t_20211114_2967060_4,102695201#0_1,-223489476#2_1,DEFAULT_VEHTYPE,114.0,1272.72,3.0,0.0,28.22,104.0,1272.72,0.0,0.0,21.48,139.707391,35.79686,139.716122,35.79429
t_20211017_2724362_1,225071042#7_1,112187020#13_1,DEFAULT_VEHTYPE,170.0,1947.27,28.0,0.0,59.51,171.0,1947.27,27.0,0.0,58.33,139.740956,35.82744,139.759669,35.824367
t_20211003_442512_1,-120955715_1,-120956297_1,truck,120.0,1170.36,9.0,0.0,35.4,120.0,1170.36,10.0,0.0,38.15,139.908149,36.008692,139.906718,36.009461
t_20211017_279863_1,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,49.0,578.46,0.0,0.0,11.75,50.0,578.46,0.0,0.0,11.68,139.697652,36.007235,,
t_20211128_990638_1,808277658#3_0,808277659#1_0,DEFAULT_VEHTYPE,151.0,1424.65,37.0,0.0,59.2,152.0,1424.65,32.0,0.0,53.33,139.879037,35.793062,139.878226,35.800426
t_20211121_4452010_1,120274340#1_1,58473437#28_1,DEFAULT_VEHTYPE,126.0,1566.67,0.0,0.0,16.8,129.0,1566.67,0.0,0.0,14.3,139.707019,36.007754,139.720133,36.007946
t_20211107_2104310_1,934904301#0_0,971263707#0_0,DEFAULT_VEHTYPE,113.0,810.09,41.0,0.0,52.55,106.0,810.09,43.0,0.0,56.52,139.736797,35.818388,139.7348,35.811085
t_20211114_363209_6,-229484052#6_1,-48390571#2_1,DEFAULT_VEHTYPE,168.0,1218.71,66.0,0.0,104.66,169.0,1218.71,57.0,0.0,89.39,139.821806,35.801927,139.828226,35.793098
t_20211024_940096_1,-124024493#12_1,916532678_1,DEFAULT_VEHTYPE,196.0,1079.3,79.0,0.0,110.39,187.0,1079.3,89.0,0.0,120.22,,,,
t_20211017_1067634_1,-133720488#6_1,-137065768#1_1,DEFAULT_VEHTYPE,195.0,1685.67,47.0,0.0,82.6,211.0,1685.67,41.0,0.0,75.74,139.913516,35.899096,139.913605,35.8896
t_20211031_238362_6,378600191#0_1,-1202492712#20_1,DEFAULT_VEHTYPE,150.0,1611.85,40.0,0.0,67.37,153.0,1611.85,33.0,0.0,58.21,139.741346,36.008226,139.743946,35.995495
t_20211031_3427129_1,120046669_1,1205652775#1_1,DEFAULT_VEHTYPE,94.0,1052.46,0.0,0.0,16.93,99.0,1052.46,0.0,0.0,15.26,,,139.88036,35.944683
t_20211031_1270320_1,-102695241#0_1,128008526#1_1,DEFAULT_VEHTYPE,117.0,916.87,25.0,0.0,48.64,111.0,916.87,8.0,0.0,39.87,139.698212,35.801073,,
t_20211031_821220_1,-102422858#1_1,102422675#5_1,DEFAULT_VEHTYPE,203.0,1304.14,79.0,0.0,106.29,199.0,1304.14,83.0,0.0,108.14,,,139.81879,35.849245
t_20211017_4835898_1,119605171_1,224575999#0_1,DEFAULT_VEHTYPE,61.0,743.21,0.0,0.0,11.48,65.0,743.21,0.0,0.0,10.86,,,139.712402,35.911001
t_20211107_574586_1,120273887#0_1,120273844#1_1,DEFAULT_VEHTYPE,111.0,630.31,43.0,0.0,68.18,54.0,630.31,0.0,0.0,11.59,139.693573,36.004036,139.697652,36.007235
t_20211017_1664788_4,223489476#2_1,102695241#0_1,DEFAULT_VEHTYPE,234.0,2043.16,64.0,0.0,97.16,244.0,2043.16,47.0,0.0,79.35,139.716122,35.79429,139.698212,35.801073
t_20211024_4370586_1,-28127746#7_1,28186391#1_1,DEFAULT_VEHTYPE,156.0,1099.62,61.0,0.0,87.35,156.0,1099.62,43.0,0.0,70.7,139.788598,35.851578,139.800618,35.853648
t_20211107_1221566_14,120956847#1_1,120955758#9_1,DEFAULT_VEHTYPE,228.0,2391.9,10.0,0.0,40.67,228.0,2391.9,19.0,0.0,49.78,139.881242,36.009329,139.89389,36.009312
t_20211031_1000921_1,-127014320#0_1,127014320#0_1,truck,72.0,724.58,0.0,0.0,19.66,74.0,724.58,0.0,0.0,19.63,,,,
t_20211128_745526_9,223489476#1_1,102695241#0_1,DEFAULT_VEHTYPE,228.0,2387.99,35.0,0.0,66.12,315.0,2387.99,75.0,0.0,109.59,139.719602,35.793266,139.698212,35.801073
t_20211128_550664_1,-58473437#28_1,58473437#28_1,DEFAULT_VEHTYPE,115.0,649.81,45.0,0.0,66.77,115.0,649.81,47.0,0.0,72.35,139.720133,36.007946,139.720133,36.007946
t_20211003_1745131_1,888546347#6_1,483837892#2_1,DEFAULT_VEHTYPE,143.0,1203.11,36.0,0.0,58.9,135.0,1203.11,43.0,0.0,66.59,139.760703,35.823687,139.763122,35.833716
t_20211024_2362074_34,120956847#1_1,120955758#9_1,DEFAULT_VEHTYPE,228.0,2391.9,0.0,0.0,29.73,227.0,2391.9,3.0,0.0,32.73,139.881242,36.009329,139.89389,36.009312
t_20211114_4493829_1,120956847#1_1,120955758#9_1,DEFAULT_VEHTYPE,201.0,2391.9,0.0,0.0,33.83,201.0,2391.9,1.0,0.0,36.83,139.881242,36.009329,139.89389,36.009312
t_20211003_1223003_5,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,92.0,632.69,22.0,0.0,49.15,91.0,632.69,24.0,0.0,50.5,139.693765,35.845376,139.693832,35.845174
t_20211107_348283_80,120273887#1_1,120273844#1_1,truck,67.0,575.09,0.0,0.0,19.8,113.0,576.73,42.0,0.0,72.57,,,139.697652,36.007235
t_20211107_3360658_6,326224748#3_1,651497890_0,DEFAULT_VEHTYPE,121.0,945.02,20.0,0.0,54.89,124.0,945.02,13.0,0.0,45.45,,,139.695056,35.941775
t_20211003_1001925_1,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,88.0,632.69,12.0,0.0,39.29,88.0,632.69,15.0,0.0,41.31,139.693765,35.845376,139.693832,35.845174
t_20211010_261283_20,120273887#1_1,120273844#1_1,truck,65.0,575.09,0.0,0.0,20.08,160.0,576.73,84.0,0.0,117.93,,,139.697652,36.007235
t_20211003_868493_1,102695201#1_1,102695241#0_1,truck,155.0,1192.1,38.0,0.0,68.8,159.0,1192.1,40.0,0.0,72.14,139.708551,35.796489,139.698212,35.801073
t_20211128_333410_1,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,58.0,576.83,0.0,0.0,11.3,52.0,578.46,0.0,0.0,16.14,139.697652,36.007235,,
t_20211010_2000715_1,846888239#0_0,43992701#2_0,DEFAULT_VEHTYPE,225.0,4776.53,0.0,0.0,32.43,304.0,4776.53,38.0,0.0,74.66,139.826026,35.783091,139.827324,35.787478
t_20211031_4775678_1,120046251#1_1,1205652785#3_1,DEFAULT_VEHTYPE,193.0,1413.94,54.0,0.0,75.46,112.0,1413.94,12.0,0.0,27.18,139.874893,35.952733,139.884874,35.945416
t_20211017_3420922_1,233696887#1_1,233696887#0_1,DEFAULT_VEHTYPE,97.0,551.33,40.0,0.0,53.49,98.0,551.33,40.0,0.0,53.69,139.694946,35.908973,139.694946,35.908973
t_20211017_534270_1,120273887#1_1,798745729#4_1,DEFAULT_VEHTYPE,94.0,775.18,21.0,0.0,46.51,94.0,775.18,24.0,0.0,42.6,,,139.698405,36.007575
t_20211003_1589338_1,120956713#0_1,120955715_1,DEFAULT_VEHTYPE,82.0,831.73,0.0,0.0,10.63,97.0,831.73,0.0,0.0,10.82,139.906718,36.009461,139.908149,36.008692
t_20211017_3084324_1,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,71.0,632.69,0.0,0.0,19.31,81.0,632.69,8.0,0.0,33.17,139.693765,35.845376,139.693832,35.845174
t_20211017_3234385_1,120955775_1,-120957314_1,DEFAULT_VEHTYPE,68.0,723.62,0.0,0.0,15.04,69.0,723.62,1.0,0.0,15.78,139.910886,36.005199,139.910886,36.005199
t_20211024_839182_1,-162056963#6_1,-100827870#1_1,DEFAULT_VEHTYPE,136.0,1496.62,0.0,0.0,25.45,158.0,1496.62,0.0,0.0,23.47,139.696625,35.816038,139.696969,35.80417
t_20211003_170693_1,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,67.0,632.69,1.0,0.0,25.17,81.0,632.69,9.0,0.0,30.42,139.693765,35.845376,139.693832,35.845174
t_20211031_3544951_1,120956297_1,-120956297_1,DEFAULT_VEHTYPE,89.0,849.38,0.0,0.0,24.42,101.0,849.38,0.0,0.0,22.32,139.906718,36.009461,139.906718,36.009461
t_20211107_379503_1,-321107542#1_1,321107542#1_1,DEFAULT_VEHTYPE,171.0,1981.38,0.0,0.0,16.07,153.0,1981.38,0.0,0.0,14.19,139.90203,35.71622,139.90203,35.71622
t_20211121_108832_1,120036775#1_1,1191434222_0,DEFAULT_VEHTYPE,207.0,1743.01,22.0,0.0,47.5,194.0,1743.01,45.0,0.0,70.43,139.838989,35.995727,139.839867,35.996031
t_20211003_4566200_1,127199115#0_1,100827869#8_1,DEFAULT_VEHTYPE,153.0,923.65,73.0,0.0,95.41,161.0,923.65,63.0,0.0,84.84,139.699737,35.820607,139.697437,35.815791
t_20211017_178845_17,120273887#1_1,798745729#4_1,DEFAULT_VEHTYPE,74.0,775.18,0.0,0.0,17.2,152.0,775.18,57.0,0.0,107.38,,,139.698405,36.007575
t_20211114_273568_5,1188207865#3_1,-1019666874#3_1,DEFAULT_VEHTYPE,205.0,1299.31,58.0,0.0,103.3,204.0,1299.31,58.0,0.0,101.24,139.742513,35.792281,139.752097,35.792304
t_20211017_712556_1,223489476#1_1,-223489476#1_1,truck,159.0,1496.74,9.0,0.0,46.07,134.0,1496.74,0.0,0.0,31.29,139.719602,35.793266,139.719602,35.793266
t_20211031_835218_1,605105364#3_1,233696887#1_1,DEFAULT_VEHTYPE,53.0,541.62,0.0,0.0,10.62,55.0,541.62,0.0,0.0,9.74,139.695004,35.908113,139.694932,35.908121
t_20211024_2738405_1,426156937#0_1,-426156937#0_1,truck,127.0,1807.67,0.0,0.0,17.35,133.0,1807.67,0.0,0.0,17.25,139.91074,35.988906,139.91074,35.988906
t_20211107_1058747_18,-120273844#1_1,-120273887#1_1,truck,68.0,576.36,2.0,0.0,22.72,59.0,576.36,0.0,0.0,16.62,139.697652,36.007235,,
t_20211017_377637_1,120273887#0_1,120273844#1_1,truck,75.0,629.85,5.0,0.0,30.74,155.0,629.85,63.0,0.0,107.9,139.693573,36.004036,139.697652,36.007235
t_20211114_3667711_1,244906555#2_1,627749909#0_1,DEFAULT_VEHTYPE,139.0,1299.59,26.0,0.0,46.54,140.0,1299.59,25.0,0.0,44.08,139.904919,35.849596,139.91366,35.84208
t_20211128_1938356_1,119607760#0_1,-119607760#0_1,DEFAULT_VEHTYPE,87.0,889.34,0.0,0.0,14.85,92.0,889.34,0.0,0.0,12.94,139.694952,35.930509,139.694952,35.930509
t_20211017_102175_1,-156953315#3_1,-56178828#3_1,DEFAULT_VEHTYPE,177.0,1955.08,38.0,0.0,70.98,201.0,1955.08,25.0,0.0,60.39,139.76768,36.00834,139.751947,36.008372
t_20211031_475907_17,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,64.0,578.46,1.0,0.0,25.0,59.0,576.83,0.0,0.0,9.46,139.697652,36.007235,,
t_20211010_1055501_21,180099700#0_1,127199105#5_1,DEFAULT_VEHTYPE,209.0,1593.24,47.0,0.0,74.86,211.0,1593.24,44.0,0.0,76.81,,,139.696425,35.823026
t_20211024_644161_1,28185621#15_1,-459548652#1_1,truck,159.0,1399.68,43.0,0.0,64.53,161.0,1399.68,41.0,0.0,64.74,,,,
t_20211010_2287923_1,233696887#1_1,233696887#0_1,DEFAULT_VEHTYPE,61.0,551.33,0.0,0.0,11.3,91.0,573.91,34.0,0.0,46.84,139.694946,35.908973,139.694946,35.908973
t_20211010_2254468_1,849961298#3_1,32133016#0_1,DEFAULT_VEHTYPE,181.0,1285.06,64.0,0.0,90.08,181.0,1285.06,66.0,0.0,89.98,139.851927,35.844245,,
t_20211128_3543038_1,-119571679#1_1,-119571046_1,DEFAULT_VEHTYPE,67.0,664.41,0.0,0.0,9.42,58.0,664.41,0.0,0.0,7.97,139.722044,35.915081,139.728266,35.914741
t_20211114_4883016_1,-396031661#2_1,819169272#4_1,DEFAULT_VEHTYPE,253.0,3317.42,7.0,0.0,48.35,351.0,3317.42,83.0,0.0,127.27,139.914003,35.85654,139.913706,35.874443
t_20211017_4664352_1,-102802609#3_1,934882308#0_1,DEFAULT_VEHTYPE,222.0,1853.62,66.0,0.0,101.72,225.0,1853.62,72.0,0.0,118.26,139.724167,35.822976,139.725803,35.806462
t_20211031_3544951_2,120956713#0_1,120955715_1,DEFAULT_VEHTYPE,75.0,831.73,0.0,0.0,10.52,72.0,831.73,0.0,0.0,10.29,139.906718,36.009461,139.908149,36.008692
t_20211031_2061871_1,-1013421828_1,1013421828_1,DEFAULT_VEHTYPE,96.0,994.35,4.0,0.0,23.61,91.0,994.35,0.0,0.0,16.51,139.719602,35.793266,139.719602,35.793266
t_20211128_990638_2,609841415#0_0,75035978#3_1,DEFAULT_VEHTYPE,107.0,1541.31,0.0,0.0,19.71,114.0,1541.31,0.0,0.0,18.83,139.876121,35.808807,139.874704,35.81496
t_20211128_149036_1,223489476#1_1,-223489476#1_1,truck,137.0,1496.74,0.0,0.0,30.73,136.0,1496.74,0.0,0.0,28.11,139.719602,35.793266,139.719602,35.793266
t_20211107_2800895_10,120273887#1_1,798745729#4_1,DEFAULT_VEHTYPE,212.0,725.79,128.0,0.0,160.91,161.0,796.28,71.0,0.0,100.55,,,139.698405,36.007575
t_20211003_930501_1,119611696#0_1,119611983_1,DEFAULT_VEHTYPE,176.0,1867.74,16.0,0.0,45.78,171.0,1867.74,22.0,0.0,53.57,139.712882,35.960123,139.71963,35.951561
t_20211128_3575003_1,124049264#1_1,28168270#33_1,DEFAULT_VEHTYPE,260.0,1621.88,113.0,0.0,159.11,260.0,1621.88,115.0,0.0,162.8,139.782373,35.900835,139.781406,35.915346
t_20211024_2797137_1,162057025_1,162056965#2_1,DEFAULT_VEHTYPE,118.0,586.6,60.0,0.0,76.49,119.0,586.6,60.0,0.0,77.14,139.706315,35.814597,139.699857,35.813706
t_20211128_2289227_1,863465221#6_1,-119304280#2_1,DEFAULT_VEHTYPE,220.0,1981.46,31.0,0.0,81.55,219.0,1981.46,50.0,0.0,100.5,139.756451,35.969714,139.754538,35.981197
t_20211128_3846310_1,-120955758#9_1,-120956297_1,truck,165.0,1318.1,42.0,0.0,68.57,158.0,1318.1,42.0,0.0,69.63,139.89389,36.009312,139.906718,36.009461
t_20211024_1636310_3,646823318#23_0,1277705896#4_0,DEFAULT_VEHTYPE,62.0,866.66,0.0,0.0,5.59,62.0,866.66,0.0,0.0,5.64,139.707043,35.914792,,
t_20211114_3413740_1,53638243#2_1,-580835182#15_1,DEFAULT_VEHTYPE,262.0,2135.93,62.0,0.0,94.6,264.0,2135.93,23.0,0.0,54.86,139.914179,35.836851,139.91419,35.824612
t_20211031_511105_2,378376548#1_0,378376548#0_0,DEFAULT_VEHTYPE,110.0,1401.73,0.0,0.0,20.16,176.0,1401.73,44.0,0.0,68.7,139.879158,35.793478,139.879158,35.793478
t_20211017_1033612_1,120273887#1_1,798745729#4_1,DEFAULT_VEHTYPE,167.0,725.79,75.0,0.0,117.11,87.0,725.79,4.0,0.0,29.42,,,139.698405,36.007575
t_20211128_1862020_1,673531871#0_1,-48390571#2_1,DEFAULT_VEHTYPE,220.0,2730.0,5.0,0.0,32.85,268.0,2730.0,5.0,0.0,35.36,139.831149,35.793151,139.828226,35.793098
t_20211017_3012157_1,58610487#5_0,-120158929#1_1,DEFAULT_VEHTYPE,180.0,1261.53,77.0,0.0,97.85,178.0,1261.53,72.0,0.0,94.42,139.76883,35.801926,139.768656,35.792583
